Description,trans_date,Quantity,day_of_week,month
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-10-20,10,3,10
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-10-21,15,4,10
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-10-23,4,6,10
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-10-24,8,0,10
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-10-25,23,1,10
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-10-26,12,2,10
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-10-27,26,3,10
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-10-28,3,4,10
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-10-30,25,6,10
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-10-31,13,0,10
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-11-01,89,1,11
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-11-02,20,2,11
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-11-03,14,3,11
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-11-04,14,4,11
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-11-06,20,6,11
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-11-07,7,0,11
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-11-08,17,1,11
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-11-09,14,2,11
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-11-10,20,3,11
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-11-11,5,4,11
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-11-13,27,6,11
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-11-14,1,0,11
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-11-15,19,1,11
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-11-16,16,2,11
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-11-17,28,3,11
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-11-18,17,4,11
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-11-20,7,6,11
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-11-21,6,0,11
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-11-22,3,1,11
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-11-23,19,2,11
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-11-24,15,3,11
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-11-25,3,4,11
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-11-27,2,6,11
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-11-28,10,0,11
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-11-29,69,1,11
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-11-30,16,2,11
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-12-01,17,3,12
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-12-02,17,4,12
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-12-05,26,0,12
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-12-06,15,1,12
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-12-07,12,2,12
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-12-08,26,3,12
SET OF 3 CAKE TINS PANTRY DESIGN ,2011-12-09,16,4,12
SPOTTY BUNTING,2011-05-04,154,2,5
SPOTTY BUNTING,2011-05-05,19,3,5
SPOTTY BUNTING,2011-05-06,87,4,5
SPOTTY BUNTING,2011-05-08,57,6,5
SPOTTY BUNTING,2011-05-09,47,0,5
SPOTTY BUNTING,2011-05-10,107,1,5
SPOTTY BUNTING,2011-05-11,56,2,5
SPOTTY BUNTING,2011-05-12,99,3,5
SPOTTY BUNTING,2011-05-13,71,4,5
SPOTTY BUNTING,2011-05-15,17,6,5
SPOTTY BUNTING,2011-05-16,77,0,5
SPOTTY BUNTING,2011-05-17,132,1,5
SPOTTY BUNTING,2011-05-18,90,2,5
SPOTTY BUNTING,2011-05-19,121,3,5
SPOTTY BUNTING,2011-05-20,99,4,5
SPOTTY BUNTING,2011-05-22,54,6,5
SPOTTY BUNTING,2011-05-23,50,0,5
SPOTTY BUNTING,2011-05-24,31,1,5
SPOTTY BUNTING,2011-05-25,30,2,5
SPOTTY BUNTING,2011-05-26,30,3,5
SPOTTY BUNTING,2011-05-27,24,4,5
SPOTTY BUNTING,2011-05-29,14,6,5
SPOTTY BUNTING,2011-05-31,79,1,5
SPOTTY BUNTING,2011-06-01,8,2,6
SPOTTY BUNTING,2011-06-02,38,3,6
SPOTTY BUNTING,2011-06-03,30,4,6
SPOTTY BUNTING,2011-06-05,100,6,6
SPOTTY BUNTING,2011-06-06,32,0,6
SPOTTY BUNTING,2011-06-07,19,1,6
SPOTTY BUNTING,2011-06-08,106,2,6
SPOTTY BUNTING,2011-06-09,51,3,6
SPOTTY BUNTING,2011-06-10,51,4,6
SPOTTY BUNTING,2011-06-12,27,6,6
SPOTTY BUNTING,2011-06-13,33,0,6
SPOTTY BUNTING,2011-06-14,24,1,6
SPOTTY BUNTING,2011-06-15,34,2,6
SPOTTY BUNTING,2011-06-16,78,3,6
SPOTTY BUNTING,2011-06-17,76,4,6
SPOTTY BUNTING,2011-06-19,40,6,6
SPOTTY BUNTING,2011-06-20,14,0,6
SPOTTY BUNTING,2011-06-21,11,1,6
SPOTTY BUNTING,2011-06-22,14,2,6
SPOTTY BUNTING,2011-06-23,131,3,6
SPOTTY BUNTING,2011-06-24,12,4,6
SPOTTY BUNTING,2011-06-26,9,6,6
SPOTTY BUNTING,2011-06-27,21,0,6
SPOTTY BUNTING,2011-06-28,46,1,6
SPOTTY BUNTING,2011-06-29,5,2,6
SPOTTY BUNTING,2011-06-30,56,3,6
SPOTTY BUNTING,2011-07-01,15,4,7
SPOTTY BUNTING,2011-07-03,25,6,7
SPOTTY BUNTING,2011-07-04,21,0,7
SPOTTY BUNTING,2011-07-05,115,1,7
SPOTTY BUNTING,2011-07-06,55,2,7
SPOTTY BUNTING,2011-07-07,113,3,7
SPOTTY BUNTING,2011-07-08,12,4,7
SPOTTY BUNTING,2011-07-10,7,6,7
SPOTTY BUNTING,2011-07-11,70,0,7
SPOTTY BUNTING,2011-07-12,7,1,7
SPOTTY BUNTING,2011-07-13,32,2,7
SPOTTY BUNTING,2011-07-14,54,3,7
SPOTTY BUNTING,2011-07-15,18,4,7
SPOTTY BUNTING,2011-07-17,36,6,7
SPOTTY BUNTING,2011-07-18,38,0,7
SPOTTY BUNTING,2011-07-19,311,1,7
SPOTTY BUNTING,2011-07-20,180,2,7
SPOTTY BUNTING,2011-07-21,71,3,7
SPOTTY BUNTING,2011-07-22,29,4,7
SPOTTY BUNTING,2011-07-24,28,6,7
SPOTTY BUNTING,2011-07-25,32,0,7
SPOTTY BUNTING,2011-07-26,19,1,7
SPOTTY BUNTING,2011-07-27,45,2,7
SPOTTY BUNTING,2011-07-28,11,3,7
SPOTTY BUNTING,2011-07-29,27,4,7
SPOTTY BUNTING,2011-07-31,21,6,7
SPOTTY BUNTING,2011-08-01,11,0,8
SPOTTY BUNTING,2011-08-02,40,1,8
SPOTTY BUNTING,2011-08-03,25,2,8
SPOTTY BUNTING,2011-08-04,103,3,8
SPOTTY BUNTING,2011-08-05,28,4,8
SPOTTY BUNTING,2011-08-07,36,6,8
SPOTTY BUNTING,2011-08-08,33,0,8
SPOTTY BUNTING,2011-08-09,121,1,8
SPOTTY BUNTING,2011-08-10,27,2,8
SPOTTY BUNTING,2011-08-11,18,3,8
SPOTTY BUNTING,2011-08-12,6,4,8
SPOTTY BUNTING,2011-08-14,10,6,8
SPOTTY BUNTING,2011-08-15,37,0,8
SPOTTY BUNTING,2011-08-16,10,1,8
SPOTTY BUNTING,2011-08-17,258,2,8
SPOTTY BUNTING,2011-08-18,134,3,8
SPOTTY BUNTING,2011-08-19,42,4,8
SPOTTY BUNTING,2011-08-21,38,6,8
SPOTTY BUNTING,2011-08-22,52,0,8
SPOTTY BUNTING,2011-08-23,83,1,8
SPOTTY BUNTING,2011-08-24,131,2,8
SPOTTY BUNTING,2011-08-25,34,3,8
SPOTTY BUNTING,2011-08-26,26,4,8
SPOTTY BUNTING,2011-08-28,6,6,8
SPOTTY BUNTING,2011-08-30,21,1,8
SPOTTY BUNTING,2011-08-31,21,2,8
SPOTTY BUNTING,2011-09-01,35,3,9
SPOTTY BUNTING,2011-09-02,21,4,9
SPOTTY BUNTING,2011-09-04,22,6,9
SPOTTY BUNTING,2011-09-05,19,0,9
SPOTTY BUNTING,2011-09-06,8,1,9
SPOTTY BUNTING,2011-09-07,20,2,9
SPOTTY BUNTING,2011-09-08,9,3,9
SPOTTY BUNTING,2011-09-09,36,4,9
SPOTTY BUNTING,2011-09-11,10,6,9
SPOTTY BUNTING,2011-09-12,7,0,9
SPOTTY BUNTING,2011-09-13,40,1,9
SPOTTY BUNTING,2011-09-15,16,3,9
SPOTTY BUNTING,2011-09-16,28,4,9
SPOTTY BUNTING,2011-09-18,9,6,9
SPOTTY BUNTING,2011-09-19,19,0,9
SPOTTY BUNTING,2011-09-20,40,1,9
SPOTTY BUNTING,2011-09-21,16,2,9
SPOTTY BUNTING,2011-09-22,133,3,9
SPOTTY BUNTING,2011-09-23,42,4,9
SPOTTY BUNTING,2011-09-25,35,6,9
SPOTTY BUNTING,2011-09-26,19,0,9
SPOTTY BUNTING,2011-09-27,13,1,9
SPOTTY BUNTING,2011-09-28,24,2,9
SPOTTY BUNTING,2011-09-29,27,3,9
SPOTTY BUNTING,2011-09-30,216,4,9
SPOTTY BUNTING,2011-10-02,10,6,10
SPOTTY BUNTING,2011-10-03,25,0,10
SPOTTY BUNTING,2011-10-04,15,1,10
SPOTTY BUNTING,2011-10-05,76,2,10
SPOTTY BUNTING,2011-10-06,20,3,10
SPOTTY BUNTING,2011-10-07,15,4,10
SPOTTY BUNTING,2011-10-10,39,0,10
SPOTTY BUNTING,2011-10-11,18,1,10
SPOTTY BUNTING,2011-10-12,3,2,10
SPOTTY BUNTING,2011-10-13,34,3,10
SPOTTY BUNTING,2011-10-14,24,4,10
SPOTTY BUNTING,2011-10-16,16,6,10
SPOTTY BUNTING,2011-10-17,19,0,10
SPOTTY BUNTING,2011-10-18,24,1,10
SPOTTY BUNTING,2011-10-19,6,2,10
SPOTTY BUNTING,2011-10-20,27,3,10
SPOTTY BUNTING,2011-10-21,13,4,10
SPOTTY BUNTING,2011-10-23,6,6,10
SPOTTY BUNTING,2011-10-24,6,0,10
SPOTTY BUNTING,2011-10-25,16,1,10
SPOTTY BUNTING,2011-10-26,4,2,10
SPOTTY BUNTING,2011-10-27,26,3,10
SPOTTY BUNTING,2011-10-28,18,4,10
SPOTTY BUNTING,2011-10-30,9,6,10
SPOTTY BUNTING,2011-11-01,11,1,11
SPOTTY BUNTING,2011-11-02,1,2,11
SPOTTY BUNTING,2011-11-03,8,3,11
SPOTTY BUNTING,2011-11-04,35,4,11
SPOTTY BUNTING,2011-11-06,36,6,11
SPOTTY BUNTING,2011-11-07,9,0,11
SPOTTY BUNTING,2011-11-08,15,1,11
SPOTTY BUNTING,2011-11-09,8,2,11
SPOTTY BUNTING,2011-11-10,55,3,11
SPOTTY BUNTING,2011-11-11,15,4,11
SPOTTY BUNTING,2011-11-13,3,6,11
SPOTTY BUNTING,2011-11-14,13,0,11
SPOTTY BUNTING,2011-11-15,9,1,11
SPOTTY BUNTING,2011-11-16,12,2,11
SPOTTY BUNTING,2011-11-17,53,3,11
SPOTTY BUNTING,2011-11-18,13,4,11
SPOTTY BUNTING,2011-11-20,17,6,11
SPOTTY BUNTING,2011-11-21,327,0,11
SPOTTY BUNTING,2011-11-22,19,1,11
SPOTTY BUNTING,2011-11-23,71,2,11
SPOTTY BUNTING,2011-11-24,19,3,11
SPOTTY BUNTING,2011-11-25,4,4,11
SPOTTY BUNTING,2011-11-27,2,6,11
SPOTTY BUNTING,2011-11-28,6,0,11
SPOTTY BUNTING,2011-11-29,13,1,11
SPOTTY BUNTING,2011-11-30,48,2,11
SPOTTY BUNTING,2011-12-01,24,3,12
SPOTTY BUNTING,2011-12-02,4,4,12
SPOTTY BUNTING,2011-12-04,12,6,12
SPOTTY BUNTING,2011-12-05,39,0,12
SPOTTY BUNTING,2011-12-06,6,1,12
SPOTTY BUNTING,2011-12-07,15,2,12
SPOTTY BUNTING,2011-12-08,12,3,12
SPOTTY BUNTING,2011-12-09,12,4,12
WHITE HANGING HEART T-LIGHT HOLDER,2010-12-01,441,2,12
WHITE HANGING HEART T-LIGHT HOLDER,2010-12-02,309,3,12
WHITE HANGING HEART T-LIGHT HOLDER,2010-12-03,20,4,12
WHITE HANGING HEART T-LIGHT HOLDER,2010-12-05,198,6,12
WHITE HANGING HEART T-LIGHT HOLDER,2010-12-06,136,0,12
WHITE HANGING HEART T-LIGHT HOLDER,2010-12-07,322,1,12
WHITE HANGING HEART T-LIGHT HOLDER,2010-12-08,149,2,12
WHITE HANGING HEART T-LIGHT HOLDER,2010-12-09,188,3,12
WHITE HANGING HEART T-LIGHT HOLDER,2010-12-10,152,4,12
WHITE HANGING HEART T-LIGHT HOLDER,2010-12-12,42,6,12
WHITE HANGING HEART T-LIGHT HOLDER,2010-12-13,303,0,12
WHITE HANGING HEART T-LIGHT HOLDER,2010-12-14,185,1,12
WHITE HANGING HEART T-LIGHT HOLDER,2010-12-15,112,2,12
WHITE HANGING HEART T-LIGHT HOLDER,2010-12-16,790,3,12
WHITE HANGING HEART T-LIGHT HOLDER,2010-12-17,32,4,12
WHITE HANGING HEART T-LIGHT HOLDER,2010-12-19,42,6,12
WHITE HANGING HEART T-LIGHT HOLDER,2010-12-20,83,0,12
WHITE HANGING HEART T-LIGHT HOLDER,2010-12-21,36,1,12
WHITE HANGING HEART T-LIGHT HOLDER,2010-12-22,24,2,12
WHITE HANGING HEART T-LIGHT HOLDER,2010-12-23,47,3,12
WHITE HANGING HEART T-LIGHT HOLDER,2011-01-04,66,1,1
WHITE HANGING HEART T-LIGHT HOLDER,2011-01-05,304,2,1
WHITE HANGING HEART T-LIGHT HOLDER,2011-01-06,171,3,1
WHITE HANGING HEART T-LIGHT HOLDER,2011-01-07,334,4,1
WHITE HANGING HEART T-LIGHT HOLDER,2011-01-09,97,6,1
WHITE HANGING HEART T-LIGHT HOLDER,2011-01-10,12,0,1
WHITE HANGING HEART T-LIGHT HOLDER,2011-01-11,3114,1,1
WHITE HANGING HEART T-LIGHT HOLDER,2011-01-12,79,2,1
WHITE HANGING HEART T-LIGHT HOLDER,2011-01-13,6,3,1
WHITE HANGING HEART T-LIGHT HOLDER,2011-01-14,89,4,1
WHITE HANGING HEART T-LIGHT HOLDER,2011-01-16,23,6,1
WHITE HANGING HEART T-LIGHT HOLDER,2011-01-17,174,0,1
WHITE HANGING HEART T-LIGHT HOLDER,2011-01-18,18,1,1
WHITE HANGING HEART T-LIGHT HOLDER,2011-01-19,271,2,1
WHITE HANGING HEART T-LIGHT HOLDER,2011-01-20,36,3,1
WHITE HANGING HEART T-LIGHT HOLDER,2011-01-21,63,4,1
WHITE HANGING HEART T-LIGHT HOLDER,2011-01-23,47,6,1
WHITE HANGING HEART T-LIGHT HOLDER,2011-01-24,8,0,1
WHITE HANGING HEART T-LIGHT HOLDER,2011-01-25,92,1,1
WHITE HANGING HEART T-LIGHT HOLDER,2011-01-26,175,2,1
WHITE HANGING HEART T-LIGHT HOLDER,2011-01-27,64,3,1
WHITE HANGING HEART T-LIGHT HOLDER,2011-01-28,67,4,1
WHITE HANGING HEART T-LIGHT HOLDER,2011-01-30,123,6,1
WHITE HANGING HEART T-LIGHT HOLDER,2011-01-31,28,0,1
WHITE HANGING HEART T-LIGHT HOLDER,2011-02-01,194,1,2
WHITE HANGING HEART T-LIGHT HOLDER,2011-02-02,219,2,2
WHITE HANGING HEART T-LIGHT HOLDER,2011-02-03,59,3,2
WHITE HANGING HEART T-LIGHT HOLDER,2011-02-04,42,4,2
WHITE HANGING HEART T-LIGHT HOLDER,2011-02-06,35,6,2
WHITE HANGING HEART T-LIGHT HOLDER,2011-02-07,66,0,2
WHITE HANGING HEART T-LIGHT HOLDER,2011-02-08,151,1,2
WHITE HANGING HEART T-LIGHT HOLDER,2011-02-09,13,2,2
WHITE HANGING HEART T-LIGHT HOLDER,2011-02-10,66,3,2
WHITE HANGING HEART T-LIGHT HOLDER,2011-02-11,209,4,2
WHITE HANGING HEART T-LIGHT HOLDER,2011-02-13,6,6,2
WHITE HANGING HEART T-LIGHT HOLDER,2011-02-14,64,0,2
WHITE HANGING HEART T-LIGHT HOLDER,2011-02-15,12,1,2
WHITE HANGING HEART T-LIGHT HOLDER,2011-02-16,203,2,2
WHITE HANGING HEART T-LIGHT HOLDER,2011-02-17,50,3,2
WHITE HANGING HEART T-LIGHT HOLDER,2011-02-18,6,4,2
WHITE HANGING HEART T-LIGHT HOLDER,2011-02-20,28,6,2
WHITE HANGING HEART T-LIGHT HOLDER,2011-02-21,11,0,2
WHITE HANGING HEART T-LIGHT HOLDER,2011-02-22,92,1,2
WHITE HANGING HEART T-LIGHT HOLDER,2011-02-23,115,2,2
WHITE HANGING HEART T-LIGHT HOLDER,2011-02-24,96,3,2
WHITE HANGING HEART T-LIGHT HOLDER,2011-02-25,30,4,2
WHITE HANGING HEART T-LIGHT HOLDER,2011-02-27,27,6,2
WHITE HANGING HEART T-LIGHT HOLDER,2011-02-28,29,0,2
WHITE HANGING HEART T-LIGHT HOLDER,2011-03-01,82,1,3
WHITE HANGING HEART T-LIGHT HOLDER,2011-03-02,33,2,3
WHITE HANGING HEART T-LIGHT HOLDER,2011-03-03,66,3,3
WHITE HANGING HEART T-LIGHT HOLDER,2011-03-04,27,4,3
WHITE HANGING HEART T-LIGHT HOLDER,2011-03-06,101,6,3
WHITE HANGING HEART T-LIGHT HOLDER,2011-03-07,17,0,3
WHITE HANGING HEART T-LIGHT HOLDER,2011-03-08,142,1,3
WHITE HANGING HEART T-LIGHT HOLDER,2011-03-09,98,2,3
WHITE HANGING HEART T-LIGHT HOLDER,2011-03-10,55,3,3
WHITE HANGING HEART T-LIGHT HOLDER,2011-03-11,125,4,3
WHITE HANGING HEART T-LIGHT HOLDER,2011-03-13,3,6,3
WHITE HANGING HEART T-LIGHT HOLDER,2011-03-14,19,0,3
WHITE HANGING HEART T-LIGHT HOLDER,2011-03-15,114,1,3
WHITE HANGING HEART T-LIGHT HOLDER,2011-03-16,141,2,3
WHITE HANGING HEART T-LIGHT HOLDER,2011-03-17,85,3,3
WHITE HANGING HEART T-LIGHT HOLDER,2011-03-18,55,4,3
WHITE HANGING HEART T-LIGHT HOLDER,2011-03-20,45,6,3
WHITE HANGING HEART T-LIGHT HOLDER,2011-03-21,38,0,3
WHITE HANGING HEART T-LIGHT HOLDER,2011-03-22,77,1,3
WHITE HANGING HEART T-LIGHT HOLDER,2011-03-23,82,2,3
WHITE HANGING HEART T-LIGHT HOLDER,2011-03-24,52,3,3
WHITE HANGING HEART T-LIGHT HOLDER,2011-03-25,21,4,3
WHITE HANGING HEART T-LIGHT HOLDER,2011-03-27,77,6,3
WHITE HANGING HEART T-LIGHT HOLDER,2011-03-28,43,0,3
WHITE HANGING HEART T-LIGHT HOLDER,2011-03-29,185,1,3
WHITE HANGING HEART T-LIGHT HOLDER,2011-03-30,67,2,3
WHITE HANGING HEART T-LIGHT HOLDER,2011-03-31,68,3,3
WHITE HANGING HEART T-LIGHT HOLDER,2011-04-01,133,4,4
WHITE HANGING HEART T-LIGHT HOLDER,2011-04-03,76,6,4
WHITE HANGING HEART T-LIGHT HOLDER,2011-04-04,65,0,4
WHITE HANGING HEART T-LIGHT HOLDER,2011-04-05,50,1,4
WHITE HANGING HEART T-LIGHT HOLDER,2011-04-06,64,2,4
WHITE HANGING HEART T-LIGHT HOLDER,2011-04-07,50,3,4
WHITE HANGING HEART T-LIGHT HOLDER,2011-04-08,68,4,4
WHITE HANGING HEART T-LIGHT HOLDER,2011-04-10,74,6,4
WHITE HANGING HEART T-LIGHT HOLDER,2011-04-11,45,0,4
WHITE HANGING HEART T-LIGHT HOLDER,2011-04-12,198,1,4
WHITE HANGING HEART T-LIGHT HOLDER,2011-04-13,73,2,4
WHITE HANGING HEART T-LIGHT HOLDER,2011-04-14,127,3,4
WHITE HANGING HEART T-LIGHT HOLDER,2011-04-15,8,4,4
WHITE HANGING HEART T-LIGHT HOLDER,2011-04-17,23,6,4
WHITE HANGING HEART T-LIGHT HOLDER,2011-04-18,2073,0,4
WHITE HANGING HEART T-LIGHT HOLDER,2011-04-19,72,1,4
WHITE HANGING HEART T-LIGHT HOLDER,2011-04-20,73,2,4
WHITE HANGING HEART T-LIGHT HOLDER,2011-04-21,115,3,4
WHITE HANGING HEART T-LIGHT HOLDER,2011-04-26,172,1,4
WHITE HANGING HEART T-LIGHT HOLDER,2011-04-27,68,2,4
WHITE HANGING HEART T-LIGHT HOLDER,2011-04-28,98,3,4
WHITE HANGING HEART T-LIGHT HOLDER,2011-05-01,12,6,5
WHITE HANGING HEART T-LIGHT HOLDER,2011-05-03,316,1,5
WHITE HANGING HEART T-LIGHT HOLDER,2011-05-04,85,2,5
WHITE HANGING HEART T-LIGHT HOLDER,2011-05-05,418,3,5
WHITE HANGING HEART T-LIGHT HOLDER,2011-05-06,172,4,5
WHITE HANGING HEART T-LIGHT HOLDER,2011-05-08,142,6,5
WHITE HANGING HEART T-LIGHT HOLDER,2011-05-09,213,0,5
WHITE HANGING HEART T-LIGHT HOLDER,2011-05-10,130,1,5
WHITE HANGING HEART T-LIGHT HOLDER,2011-05-11,120,2,5
WHITE HANGING HEART T-LIGHT HOLDER,2011-05-12,221,3,5
WHITE HANGING HEART T-LIGHT HOLDER,2011-05-13,25,4,5
WHITE HANGING HEART T-LIGHT HOLDER,2011-05-15,143,6,5
WHITE HANGING HEART T-LIGHT HOLDER,2011-05-16,181,0,5
WHITE HANGING HEART T-LIGHT HOLDER,2011-05-17,122,1,5
WHITE HANGING HEART T-LIGHT HOLDER,2011-05-18,62,2,5
WHITE HANGING HEART T-LIGHT HOLDER,2011-05-19,99,3,5
WHITE HANGING HEART T-LIGHT HOLDER,2011-05-20,71,4,5
WHITE HANGING HEART T-LIGHT HOLDER,2011-05-22,153,6,5
WHITE HANGING HEART T-LIGHT HOLDER,2011-05-23,94,0,5
WHITE HANGING HEART T-LIGHT HOLDER,2011-05-24,130,1,5
WHITE HANGING HEART T-LIGHT HOLDER,2011-05-25,68,2,5
WHITE HANGING HEART T-LIGHT HOLDER,2011-05-26,653,3,5
WHITE HANGING HEART T-LIGHT HOLDER,2011-05-27,22,4,5
WHITE HANGING HEART T-LIGHT HOLDER,2011-05-29,26,6,5
WHITE HANGING HEART T-LIGHT HOLDER,2011-05-31,168,1,5
WHITE HANGING HEART T-LIGHT HOLDER,2011-06-01,24,2,6
WHITE HANGING HEART T-LIGHT HOLDER,2011-06-02,351,3,6
WHITE HANGING HEART T-LIGHT HOLDER,2011-06-03,29,4,6
WHITE HANGING HEART T-LIGHT HOLDER,2011-06-05,49,6,6
WHITE HANGING HEART T-LIGHT HOLDER,2011-06-06,108,0,6
WHITE HANGING HEART T-LIGHT HOLDER,2011-06-07,55,1,6
WHITE HANGING HEART T-LIGHT HOLDER,2011-06-08,108,2,6
WHITE HANGING HEART T-LIGHT HOLDER,2011-06-09,14,3,6
WHITE HANGING HEART T-LIGHT HOLDER,2011-06-10,67,4,6
WHITE HANGING HEART T-LIGHT HOLDER,2011-06-12,33,6,6
WHITE HANGING HEART T-LIGHT HOLDER,2011-06-13,16,0,6
WHITE HANGING HEART T-LIGHT HOLDER,2011-06-14,49,1,6
WHITE HANGING HEART T-LIGHT HOLDER,2011-06-15,117,2,6
WHITE HANGING HEART T-LIGHT HOLDER,2011-06-16,42,3,6
WHITE HANGING HEART T-LIGHT HOLDER,2011-06-17,15,4,6
WHITE HANGING HEART T-LIGHT HOLDER,2011-06-19,147,6,6
WHITE HANGING HEART T-LIGHT HOLDER,2011-06-20,6,0,6
WHITE HANGING HEART T-LIGHT HOLDER,2011-06-21,10,1,6
WHITE HANGING HEART T-LIGHT HOLDER,2011-06-22,18,2,6
WHITE HANGING HEART T-LIGHT HOLDER,2011-06-23,101,3,6
WHITE HANGING HEART T-LIGHT HOLDER,2011-06-24,32,4,6
WHITE HANGING HEART T-LIGHT HOLDER,2011-06-26,32,6,6
WHITE HANGING HEART T-LIGHT HOLDER,2011-06-27,66,0,6
WHITE HANGING HEART T-LIGHT HOLDER,2011-06-28,12,1,6
WHITE HANGING HEART T-LIGHT HOLDER,2011-06-29,71,2,6
WHITE HANGING HEART T-LIGHT HOLDER,2011-06-30,46,3,6
WHITE HANGING HEART T-LIGHT HOLDER,2011-07-01,39,4,7
WHITE HANGING HEART T-LIGHT HOLDER,2011-07-03,18,6,7
WHITE HANGING HEART T-LIGHT HOLDER,2011-07-04,6,0,7
WHITE HANGING HEART T-LIGHT HOLDER,2011-07-05,134,1,7
WHITE HANGING HEART T-LIGHT HOLDER,2011-07-06,3,2,7
WHITE HANGING HEART T-LIGHT HOLDER,2011-07-07,52,3,7
WHITE HANGING HEART T-LIGHT HOLDER,2011-07-08,30,4,7
WHITE HANGING HEART T-LIGHT HOLDER,2011-07-10,20,6,7
WHITE HANGING HEART T-LIGHT HOLDER,2011-07-11,81,0,7
WHITE HANGING HEART T-LIGHT HOLDER,2011-07-12,784,1,7
WHITE HANGING HEART T-LIGHT HOLDER,2011-07-13,58,2,7
WHITE HANGING HEART T-LIGHT HOLDER,2011-07-14,224,3,7
WHITE HANGING HEART T-LIGHT HOLDER,2011-07-15,17,4,7
WHITE HANGING HEART T-LIGHT HOLDER,2011-07-17,23,6,7
WHITE HANGING HEART T-LIGHT HOLDER,2011-07-18,107,0,7
WHITE HANGING HEART T-LIGHT HOLDER,2011-07-19,155,1,7
WHITE HANGING HEART T-LIGHT HOLDER,2011-07-20,102,2,7
WHITE HANGING HEART T-LIGHT HOLDER,2011-07-21,52,3,7
WHITE HANGING HEART T-LIGHT HOLDER,2011-07-22,129,4,7
WHITE HANGING HEART T-LIGHT HOLDER,2011-07-24,160,6,7
WHITE HANGING HEART T-LIGHT HOLDER,2011-07-25,41,0,7
WHITE HANGING HEART T-LIGHT HOLDER,2011-07-26,6,1,7
WHITE HANGING HEART T-LIGHT HOLDER,2011-07-27,57,2,7
WHITE HANGING HEART T-LIGHT HOLDER,2011-07-28,489,3,7
WHITE HANGING HEART T-LIGHT HOLDER,2011-07-29,74,4,7
WHITE HANGING HEART T-LIGHT HOLDER,2011-07-31,107,6,7
WHITE HANGING HEART T-LIGHT HOLDER,2011-08-01,60,0,8
WHITE HANGING HEART T-LIGHT HOLDER,2011-08-02,32,1,8
WHITE HANGING HEART T-LIGHT HOLDER,2011-08-03,91,2,8
WHITE HANGING HEART T-LIGHT HOLDER,2011-08-04,127,3,8
WHITE HANGING HEART T-LIGHT HOLDER,2011-08-05,34,4,8
WHITE HANGING HEART T-LIGHT HOLDER,2011-08-07,89,6,8
WHITE HANGING HEART T-LIGHT HOLDER,2011-08-08,73,0,8
WHITE HANGING HEART T-LIGHT HOLDER,2011-08-09,121,1,8
WHITE HANGING HEART T-LIGHT HOLDER,2011-08-10,130,2,8
WHITE HANGING HEART T-LIGHT HOLDER,2011-08-11,60,3,8
WHITE HANGING HEART T-LIGHT HOLDER,2011-08-12,28,4,8
WHITE HANGING HEART T-LIGHT HOLDER,2011-08-14,52,6,8
WHITE HANGING HEART T-LIGHT HOLDER,2011-08-15,104,0,8
WHITE HANGING HEART T-LIGHT HOLDER,2011-08-16,87,1,8
WHITE HANGING HEART T-LIGHT HOLDER,2011-08-17,69,2,8
